0
0
3
1
3
10
42
65
64
80
102
87
102
107
110
106
111
116
116
119
116
112
134
111
122
131
141
171
175
172
171
171
174
175
173
171
176
181
182
180
178
177
180
180
185
186
187
187
187
189
187
190
192
180
198
198
199
200
198
202
203
205
204
206
207
205
207
206
205
207
202
204
202
207
206
208
215
215
215
216
213
216
216
220
223
220
218
219
223
222
224
224
225
230
228
228
227
227
228
231
232
232
233
231
232
236
236
237
233
235
235
236
236
236
237
235
241
241
241
240
242
242
243
242
238
241
243
243
240
244
244
245
251
251
252
250
250
253
246
253
251
251
256
257
256
257
257
256
262
257
256
262
262
262
264
264
264
258
265
260
261
258
264
263
266
266
266
268
266
268
268
267
269
268
268
269
267
267
268
268
265
269
268
269
269
269
266
268
268
270
269
282
272
271
271
271
267
269
273
271
274
273
272
273
275
275
272
273
274
274
272
275
274
271
275
275
273
275
274
274
276
275
277
277
277
279
278
282
280
276
277
279
278
278
281
269
270
268
254
253
119
88
93
95
83
78
78
77
60
61
58
14
10
14
7
5
4
4
